Posterior Heading,Desired Heading,Heading Error,Absolute Heading Error,Average Heading Error
204.0369415,203.7887573,-0.248184204,0.248184204,
204.0369415,203.5835114,-0.453430176,0.453430176,
203.9546204,203.5261383,-0.428482056,0.428482056,
203.8018341,203.7123108,-0.089523315,0.089523315,
203.8018341,203.7696075,-0.032226563,0.032226563,
203.7663574,203.6736603,-0.092697144,0.092697144,
203.7870636,203.6786804,-0.108383179,0.108383179,
203.7870636,203.4054871,-0.381576538,0.381576538,
203.7670441,203.7072296,-0.059814453,0.059814453,
203.7670441,204.4551544,0.688110352,0.688110352,
203.6944275,205.0323181,1.337890625,1.337890625,
203.9725037,205.3235321,1.351028442,1.351028442,
204.4028778,205.2915497,0.888671875,0.888671875,
204.4028778,204.9507599,0.54788208,0.54788208,
204.6703186,204.9304657,0.260147095,0.260147095,
204.6703186,204.4781189,-0.192199707,0.192199707,
204.7565918,204.2740631,-0.482528687,0.482528687,
204.7565918,204.4239655,-0.332626343,0.332626343,
204.6339722,204.6504669,0.016494751,0.016494751,
204.5932922,204.6472626,0.053970337,0.053970337,
204.5932922,204.6694489,0.076156616,0.076156616,
204.5890961,204.6512756,0.062179565,0.062179565,
204.5890961,204.6156158,0.026519775,0.026519775,
204.6517487,204.3019562,-0.34979248,0.34979248,
204.6382141,203.9165955,-0.721618652,0.721618652,
204.6382141,203.7305908,-0.907623291,0.907623291,
204.4020386,203.5440979,-0.857940674,0.857940674,
204.4020386,203.4171295,-0.984909058,0.984909058,
204.0455475,203.8922577,-0.153289795,0.153289795,
203.8830872,204.2549591,0.371871948,0.371871948,
203.8830872,204.6583405,0.775253296,0.775253296,
203.9781647,204.9572906,0.979125977,0.979125977,
204.2701569,204.868866,0.598709106,0.598709106,
204.2701569,204.7875366,0.517379761,0.517379761,
204.5172882,204.5821228,0.064834595,0.064834595,
204.5752563,204.1706085,-0.404647827,0.404647827,
204.4969482,203.929718,-0.567230225,0.567230225,
204.4969482,203.6975098,-0.799438477,0.799438477,
204.269455,203.5098267,-0.759628296,0.759628296,
204.269455,203.2467957,-1.022659302,1.022659302,
204.0060425,203.2365112,-0.76953125,0.76953125,
204.0060425,203.0742188,-0.93182373,0.93182373,
203.5635376,203.9663544,0.402816772,0.402816772,
203.5635376,204.7720642,1.208526611,1.208526611,
203.7143707,204.8484802,1.134109497,1.134109497,
203.7143707,204.786438,1.072067261,1.072067261,
204.1078339,204.4602966,0.352462769,0.352462769,
204.1078339,204.602951,0.495117188,0.495117188,
204.2875366,204.6856689,0.398132324,0.398132324,
204.2875366,204.6329041,0.345367432,0.345367432,
204.4365082,204.4328156,-0.003692627,0.003692627,
204.4611206,204.4960022,0.034881592,0.034881592,
204.4611206,204.4265594,-0.034561157,0.034561157,
204.4642181,204.1490326,-0.315185547,0.315185547,
204.4642181,204.2635193,-0.200698853,0.200698853,
204.3929901,204.5750427,0.182052612,0.182052612,
204.374939,204.5769958,0.202056885,0.202056885,
204.374939,204.8005219,0.425582886,0.425582886,
204.4261169,204.9057922,0.479675293,0.479675293,
204.4261169,204.9913025,0.565185547,0.565185547,
204.5418396,204.6701202,0.12828064,0.12828064,
204.5418396,204.3295135,-0.21232605,0.21232605,
204.6855316,204.0992279,-0.586303711,0.586303711,
204.5258484,203.5555267,-0.970321655,0.970321655,
204.5258484,203.266098,-1.259750366,1.259750366,
204.2472382,203.6735077,-0.573730469,0.573730469,
203.9349213,204.0459595,0.111038208,0.111038208,
203.9349213,204.4387054,0.50378418,0.50378418,
204.0241852,204.8939362,0.869750977,0.869750977,
204.0241852,205.1823273,1.15814209,1.15814209,
204.3053284,205.0591888,0.753860474,0.753860474,
204.3053284,205.0655365,0.76020813,0.76020813,
204.5802765,204.7426147,0.162338257,0.162338257,
204.5802765,204.8190918,0.238815308,0.238815308,
204.7243805,204.5587769,-0.165603638,0.165603638,
204.7243805,204.2468262,-0.477554321,0.477554321,
204.7388,204.0596619,-0.679138184,0.679138184,
204.5392151,203.8717804,-0.667434692,0.667434692,
204.5392151,204.0078888,-0.531326294,0.531326294,
204.302063,204.0676422,-0.234420776,0.234420776,
204.302063,203.9150696,-0.386993408,0.386993408,
204.2111969,203.8747864,-0.336410522,0.336410522,
204.0837708,203.56427,-0.519500732,0.519500732,
204.0837708,203.6677551,-0.416015625,0.416015625,
203.9567108,203.4102783,-0.546432495,0.546432495,
203.9567108,203.8139801,-0.142730713,0.142730713,
203.8855896,204.2718506,0.386260986,0.386260986,
203.8804169,204.2450562,0.364639282,0.364639282,
203.8804169,204.5878448,0.707427979,0.707427979,
203.9893646,204.6402893,0.650924683,0.650924683,
203.9893646,204.8326416,0.843276978,0.843276978,
204.3127594,204.3988953,0.086135864,0.086135864,
204.3127594,204.0392609,-0.273498535,0.273498535,
204.4872742,203.3497314,-1.137542725,1.137542725,
204.4872742,199.9920044,-4.495269775,4.495269775,
204.0986328,199.2743988,-4.824234009,4.824234009,
204.0986328,198.4047089,-5.69392395,5.69392395,
202.5168915,193.4801788,-9.036712646,9.036712646,
202.5168915,191.8681946,-10.6486969,10.6486969,
200.7603455,190.3332977,-10.42704773,10.42704773,
197.5358429,188.3679047,-9.167938232,9.167938232,
197.5358429,176.9590607,-20.57678223,20.57678223,
193.7032776,174.2297821,-19.47349548,19.47349548,
193.7032776,173.3173065,-20.38597107,20.38597107,
187.495224,170.7833862,-16.71183777,16.71183777,
187.495224,159.5397949,-27.95542908,27.95542908,
180.4175568,159.5951691,-20.8223877,20.8223877,
172.7795105,149.3623505,-23.41716003,23.41716003,
172.7795105,146.7137451,-26.06576538,26.06576538,
166.0983887,149.8106689,-16.28771973,16.28771973,
166.0983887,134.755722,-31.34266663,31.34266663,
159.2968903,137.2924194,-22.00447083,22.00447083,
153.3556824,134.3452301,-19.01045227,19.01045227,
153.3556824,123.3162918,-30.03939056,30.03939056,
147.0884094,120.2220306,-26.86637878,26.86637878,
147.0884094,120.6856613,-26.40274811,26.40274811,
140.3252563,113.8377457,-26.48751068,26.48751068,
132.427887,115.3628693,-17.0650177,17.0650177,
132.427887,113.5355301,-18.89235687,18.89235687,
124.1361313,112.4418869,-11.69424438,11.69424438,
124.1361313,111.5913696,-12.54476166,12.54476166,
118.5850143,116.3531036,-2.231910706,2.231910706,
115.4429245,114.7558365,-0.687088013,0.687088013,
115.4429245,117.978714,2.53578949,2.53578949,
115.1922226,115.1665955,-0.025627136,0.025627136,
115.7297134,114.6654282,-1.064285278,1.064285278,
115.7297134,113.3603821,-2.36933136,2.36933136,
115.238678,111.8594437,-3.379234314,3.379234314,
115.238678,111.8478317,-3.390846252,3.390846252,
114.079071,114.388588,0.309516907,0.309516907,
113.4661865,113.7625122,0.296325684,0.296325684,
113.4661865,114.8508911,1.38470459,1.38470459,
113.7474823,114.5877914,0.840309143,0.840309143,
114.1285629,114.7254105,0.596847534,0.596847534,
114.1285629,114.4519653,0.323402405,0.323402405,
114.1285629,114.4312363,0.30267334,0.30267334,
114.36026,113.6993484,-0.66091156,0.66091156,
114.2388611,113.707489,-0.53137207,0.53137207,
114.2388611,113.5410614,-0.697799683,0.697799683,
114.0310669,113.7169113,-0.314155579,0.314155579,
114.0310669,114.0064011,-0.024665833,0.024665833,
113.9020386,114.2749176,0.372879028,0.372879028,
113.9942093,114.632576,0.638366699,0.638366699,
113.9942093,114.5802841,0.586074829,0.586074829,
114.2127533,114.4162903,0.203536987,0.203536987,
114.2127533,114.5166855,0.30393219,0.30393219,
114.3456345,115.2447128,0.899078369,0.899078369,
114.3456345,115.4419708,1.096336365,1.096336365,
114.6086273,115.5292664,0.920639038,0.920639038,
114.894249,115.827507,0.933258057,0.933258057,
114.894249,117.1818695,2.287620544,2.287620544,
115.4037781,117.0493774,1.645599365,1.645599365,
115.4037781,117.2128448,1.809066772,1.809066772,
116.0677414,117.1872559,1.119514465,1.119514465,
116.0677414,117.3379974,1.270256042,1.270256042,
116.5108032,117.1100769,0.599273682,0.599273682,
116.8211899,116.9759064,0.154716492,0.154716492,
116.8211899,117.2629471,0.441757202,0.441757202,
116.9768753,116.9630508,-0.013824463,0.013824463,
116.9768753,116.7387619,-0.238113403,0.238113403,
117.0107651,116.8261795,-0.184585571,0.184585571,
116.9077301,116.9183273,0.010597229,0.010597229,
116.9077301,116.9695282,0.061798096,0.061798096,
116.9209366,117.4621506,0.541213989,0.541213989,
116.9209366,117.6397171,0.718780518,0.718780518,
117.0296707,117.4014053,0.371734619,0.371734619,
117.0296707,117.369278,0.339607239,0.339607239,
117.251564,117.1182861,-0.133277893,0.133277893,
117.2718964,117.2890778,0.017181396,0.017181396,
117.2442627,117.4604034,0.216140747,0.216140747,
117.2442627,118.4915314,1.247268677,1.247268677,
117.3570328,118.7387772,1.381744385,1.381744385,
117.8029633,118.8726959,1.069732666,1.069732666,
117.8029633,119.8781815,2.075218201,2.075218201,
118.2034836,120.0457382,1.842254639,1.842254639,
118.2034836,120.547081,2.343597412,2.343597412,
118.8727264,124.0610733,5.188346863,5.188346863,
119.6452179,125.0807114,5.435493469,5.435493469,
119.6452179,126.0510712,6.405853271,6.405853271,
121.5201569,125.6680069,4.147850037,4.147850037,
121.5201569,130.450592,8.930435181,8.930435181,
123.7581863,129.7229462,5.964759827,5.964759827,
123.7581863,130.7914429,7.033256531,7.033256531,
126.2743607,133.1823273,6.907966614,6.907966614,
126.2743607,134.1445618,7.870201111,7.870201111,
128.554718,132.9749451,4.420227051,4.420227051,
130.4671021,135.4429779,4.975875854,4.975875854,
130.4671021,136.3190918,5.851989746,5.851989746,
132.3997192,135.8019409,3.40222168,3.40222168,
134.026535,136.5026245,2.476089478,2.476089478,
134.026535,136.4373016,2.410766602,2.410766602,
135.3617096,136.1514587,0.789749146,0.789749146,
135.8167725,135.9381256,0.121353149,0.121353149,
135.8167725,135.3784485,-0.438323975,0.438323975,
135.8604279,135.1943512,-0.66607666,0.66607666,
135.8604279,134.7027588,-1.157669067,1.157669067,
135.5462341,134.809967,-0.73626709,0.73626709,
135.2086334,134.6730347,-0.535598755,0.535598755,
135.2086334,134.968277,-0.240356445,0.240356445,
135.0124664,134.9389343,-0.073532104,0.073532104,
135.0124664,135.3605499,0.348083496,0.348083496,
134.9692841,135.9955139,1.026229858,1.026229858,
135.2023163,136.7915955,1.589279175,1.589279175,
135.2023163,136.6619568,1.459640503,1.459640503,
135.6087799,136.1386871,0.529907227,0.529907227,
135.6087799,136.8945465,1.285766602,1.285766602,
135.9276886,136.7370148,0.809326172,0.809326172,
135.9276886,136.7062378,0.778549194,0.778549194,
136.2706757,136.2425079,-0.028167725,0.028167725,
136.3886871,136.7695465,0.380859375,0.380859375,
136.4232178,136.6941833,0.270965576,0.270965576,
136.4232178,136.5748749,0.151657104,0.151657104,
136.5021515,136.6233063,0.121154785,0.121154785,
136.5021515,137.1864777,0.684326172,0.684326172,
136.5218811,137.0426788,0.520797729,0.520797729,
136.7666473,137.2443237,0.477676392,0.477676392,
136.7666473,137.3506165,0.583969116,0.583969116,
136.8904572,137.1868591,0.296401978,0.296401978,
137.0143433,136.9132233,-0.101119995,0.101119995,
137.0143433,136.6930084,-0.321334839,0.321334839,
136.9414673,136.4395599,-0.501907349,0.501907349,
136.9414673,136.1884003,-0.753067017,0.753067017,
136.7428894,136.1403961,-0.602493286,0.602493286,
136.7428894,135.4212036,-1.321685791,1.321685791,
136.4589996,135.391983,-1.067016602,1.067016602,
136.4589996,135.1149139,-1.344085693,1.344085693,
136.0678864,135.5304718,-0.537414551,0.537414551,
135.7589417,135.6654205,-0.093521118,0.093521118,
135.7589417,135.3649292,-0.394012451,0.394012451,
135.7575684,135.3269501,-0.430618286,0.430618286,
135.5723267,135.245163,-0.327163696,0.327163696,
135.5723267,135.2503204,-0.322006226,0.322006226,
135.4689331,135.3039551,-0.164978027,0.164978027,
135.4689331,134.7629547,-0.705978394,0.705978394,
135.3900909,134.677475,-0.712615967,0.712615967,
135.1210785,134.7896271,-0.331451416,0.331451416,
135.1210785,134.7725677,-0.348510742,0.348510742,
134.9530487,134.9363556,-0.016693115,0.016693115,
134.9530487,134.8220673,-0.130981445,0.130981445,
134.9068146,135.0281525,0.121337891,0.121337891,
134.8935852,135.0875397,0.193954468,0.193954468,
134.940567,135.0628052,0.122238159,0.122238159,
134.940567,134.3032227,-0.63734436,0.63734436,
135.0163574,133.4429932,-1.573364258,1.573364258,
134.6060486,133.7155914,-0.890457153,0.890457153,
134.6060486,134.0044556,-0.601593018,0.601593018,
134.2266693,134.9433136,0.716644287,0.716644287,
134.2266693,135.7198792,1.493209839,1.493209839,
134.3137207,135.8282013,1.514480591,1.514480591,
134.7419281,135.67099,0.92906189,0.92906189,
135.0806427,135.7431335,0.662490845,0.662490845,
135.3671265,134.9451294,-0.42199707,0.42199707,
135.3671265,134.9396057,-0.427520752,0.427520752,
135.4206696,134.8726654,-0.54800415,0.54800415,
135.4206696,134.6026459,-0.818023682,0.818023682,
135.2539063,134.9767151,-0.277191162,0.277191162,
135.2539063,134.3701019,-0.883804321,0.883804321,
135.0636292,134.2784576,-0.785171509,0.785171509,
134.8670807,134.5912476,-0.27583313,0.27583313,
134.8670807,134.5908051,-0.276275635,0.276275635,
134.629715,134.6544495,0.024734497,0.024734497,
134.592865,133.8368073,-0.756057739,0.756057739,
134.592865,133.0670013,-1.525863647,1.525863647,
134.2282104,133.0680389,-1.160171509,1.160171509,
134.2282104,132.8123474,-1.415863037,1.415863037,
133.7320404,133.3237457,-0.408294678,0.408294678,
133.4728851,133.0111084,-0.461776733,0.461776733,
133.4728851,133.1126099,-0.360275269,0.360275269,
133.3497162,133.0756836,-0.274032593,0.274032593,
133.3497162,132.4902496,-0.859466553,0.859466553,
133.2213593,132.2954407,-0.925918579,0.925918579,
133.0473022,132.4464111,-0.600891113,0.600891113,
133.0473022,132.4179993,-0.629302979,0.629302979,
132.7845306,132.3862915,-0.398239136,0.398239136,
132.7845306,131.9844818,-0.800048828,0.800048828,
132.697052,131.5395355,-1.157516479,1.157516479,
132.3733826,131.2959747,-1.077407837,1.077407837,
132.3733826,131.2072754,-1.166107178,1.166107178,
132.0049896,129.2680359,-2.736953735,2.736953735,
132.0049896,128.8430481,-3.161941528,3.161941528,
131.3134918,128.9754181,-2.33807373,2.33807373,
131.3134918,128.7124634,-2.601028442,2.601028442,
130.4131012,128.9048157,-1.508285522,1.508285522,
129.8075714,126.9815598,-2.826011658,2.826011658,
129.8075714,127.4270859,-2.380485535,2.380485535,
128.8900299,128.0835266,-0.806503296,0.806503296,
128.8900299,127.9003143,-0.989715576,0.989715576,
128.4615479,128.6247253,0.16317749,0.16317749,
128.3442078,128.8948212,0.550613403,0.550613403,
128.3442078,129.0206604,0.676452637,0.676452637,
128.4887543,128.8658295,0.377075195,0.377075195,
128.4887543,129.1305695,0.641815186,0.641815186,
128.6469116,128.8765717,0.229660034,0.229660034,
128.6469116,128.760437,0.113525391,0.113525391,
128.7607269,128.8917542,0.131027222,0.131027222,
128.7607269,128.8933258,0.132598877,0.132598877,
128.8056488,128.9443817,0.13873291,0.13873291,
128.8521881,129.0046692,0.152481079,0.152481079,
128.8521881,128.8403015,-0.011886597,0.011886597,
128.8992615,128.8549957,-0.044265747,0.044265747,
128.8992615,128.7312012,-0.168060303,0.168060303,
128.8547974,128.6582642,-0.196533203,0.196533203,
128.7791138,127.2479935,-1.5311203,1.5311203,
128.7791138,126.8722534,-1.906860352,1.906860352,
128.1988068,126.509491,-1.689315796,1.689315796,
128.1988068,126.5756531,-1.623153687,1.623153687,
128.1988068,124.8773651,-3.32144165,3.32144165,
127.5939484,125.1031113,-2.490837097,2.490837097,
127.5939484,124.7050781,-2.888870239,2.888870239,
126.6208649,125.3890152,-1.23184967,1.23184967,
125.9640198,125.8360672,-0.127952576,0.127952576,
125.9640198,125.8115387,-0.152481079,0.152481079,
125.7249146,126.2784195,0.553504944,0.553504944,
125.7772598,126.2536316,0.476371765,0.476371765,
125.7772598,126.3391647,0.561904907,0.561904907,
125.9660034,126.1672745,0.201271057,0.201271057,
125.9660034,126.1499939,0.183990479,0.183990479,
126.0614929,126.1450577,0.083564758,0.083564758,
126.0614929,126.2055359,0.144042969,0.144042969,
126.0962296,126.2478027,0.151573181,0.151573181,
126.1099777,126.2827988,0.172821045,0.172821045,
126.1099777,126.1840439,0.074066162,0.074066162,
126.1422958,126.1050949,-0.037200928,0.037200928,
126.1422958,125.9893341,-0.152961731,0.152961731,
126.0869217,126.0291138,-0.057807922,0.057807922,
126.0869217,126.2134781,0.126556396,0.126556396,
126.0736465,126.2795105,0.205863953,0.205863953,
126.1454926,126.6960602,0.550567627,0.550567627,
126.2644272,126.8591537,0.594726563,0.594726563,
126.2644272,126.7084198,0.443992615,0.443992615,
126.4743652,126.3831253,-0.091239929,0.091239929,
126.5113525,125.1300964,-1.381256104,1.381256104,
126.5113525,124.5472488,-1.964103699,1.964103699,
126.0553436,124.7327576,-1.32258606,1.32258606,
125.47258,124.9485245,-0.524055481,0.524055481,
125.47258,125.6715775,0.198997498,0.198997498,
125.3950043,126.3751831,0.980178833,0.980178833,
125.3950043,126.9288864,1.533882141,1.533882141,
125.6638947,126.8779602,1.214065552,1.214065552,
126.0860291,127.329483,1.243453979,1.243453979,
126.0860291,126.7889481,0.702919006,0.702919006,
126.4508362,126.3763351,-0.074501038,0.074501038,
126.5567627,125.9677811,-0.588981628,0.588981628,
126.5567627,125.675705,-0.881057739,0.881057739,
126.3711395,125.4608383,-0.910301208,0.910301208,
126.3711395,125.5049438,-0.866195679,0.866195679,
126.066185,125.7150574,-0.351127625,0.351127625,
126.066185,125.628212,-0.437973022,0.437973022,
125.8807831,125.8143616,-0.066421509,0.066421509,
125.8807831,125.580307,-0.300476074,0.300476074,
125.8303833,125.3824081,-0.447975159,0.447975159,
125.7093811,125.3529892,-0.356391907,0.356391907,
125.7093811,125.2182465,-0.491134644,0.491134644,
125.5974579,125.1626663,-0.434791565,0.434791565,
125.5974579,125.0502777,-0.547180176,0.547180176,
125.522934,125.1182632,-0.404670715,0.404670715,
125.3828888,124.9828796,-0.400009155,0.400009155,
125.3828888,124.7788315,-0.604057312,0.604057312,
125.214447,124.8486252,-0.365821838,0.365821838,
125.0397186,122.7912216,-2.248497009,2.248497009,
125.0397186,122.2951355,-2.74458313,2.74458313,
124.3875961,122.029129,-2.358467102,2.358467102,
124.3875961,118.572403,-5.815193176,5.815193176,
123.4319077,118.3378296,-5.094078064,5.094078064,
121.8616562,119.0278244,-2.833831787,2.833831787,
121.8616562,115.7038956,-6.15776062,6.15776062,
120.5486984,116.1157379,-4.43296051,4.43296051,
118.9840164,115.2169952,-3.767021179,3.767021179,
118.9840164,115.7132263,-3.2707901,3.2707901,
117.7090302,113.2435226,-4.465507507,4.465507507,
117.7090302,112.567337,-5.141693115,5.141693115,
116.3303452,113.1858521,-3.144493103,3.144493103,
115.0963058,112.4678345,-2.628471375,2.628471375,
114.1994705,112.3107529,-1.888717651,1.888717651,
114.1994705,113.0053253,-1.194145203,1.194145203,
114.1994705,113.0144424,-1.185028076,1.185028076,
113.6251068,113.1572342,-0.46787262,0.46787262,
113.3471451,113.599472,0.252326965,0.252326965,
113.3471451,113.7767105,0.42956543,0.42956543,
113.3571548,115.0286636,1.671508789,1.671508789,
113.3571548,115.4834213,2.126266479,2.126266479,
113.7448349,115.4791641,1.734329224,1.734329224,
113.7448349,116.135025,2.390190125,2.390190125,
114.3355713,117.8538055,3.518234253,3.518234253,
114.3355713,118.3793793,4.043807983,4.043807983,
115.2750092,117.760704,2.485694885,2.485694885,
115.2750092,116.9542923,1.679283142,1.679283142,
116.2470779,115.8828049,-0.364273071,0.364273071,
116.4797363,115.2557602,-1.223976135,1.223976135,
116.4797363,114.4734116,-2.006324768,2.006324768,
116.1887589,114.37117,-1.817588806,1.817588806,
115.5763931,114.5813141,-0.995079041,0.995079041,
115.5763931,113.7670364,-1.809356689,1.809356689,
115.0894089,113.9846039,-1.104804993,1.104804993,
114.6484756,113.8958664,-0.752609253,0.752609253,
114.6484756,113.8475647,-0.80091095,0.80091095,
114.3688583,113.8610077,-0.507850647,0.507850647,
114.3688583,114.0917969,-0.277061462,0.277061462,
114.238678,113.9180298,-0.320648193,0.320648193,
114.238678,113.9663467,-0.272331238,0.272331238,
114.1271439,114.0612946,-0.065849304,0.065849304,
114.1271439,114.0415192,-0.085624695,0.085624695,
114.1139755,114.0463104,-0.0676651,0.0676651,
114.0734711,114.0126114,-0.06085968,0.06085968,
114.0734711,114.0039978,-0.069473267,0.069473267,
114.0724716,113.9265366,-0.145935059,0.145935059,
114.0724716,113.8260956,-0.246376038,0.246376038,
114.0227585,113.750679,-0.272079468,0.272079468,
114.0227585,113.9411926,-0.081565857,0.081565857,
113.9134598,114.0186539,0.105194092,0.105194092,
113.9134598,114.2170639,0.303604126,0.303604126,
113.9059753,114.252655,0.346679688,0.346679688,
114.0158691,113.9981689,-0.017700195,0.017700195,
114.0158691,113.8471298,-0.168739319,0.168739319,
114.0348816,113.3800354,-0.654846191,0.654846191,
113.9142914,113.2496948,-0.664596558,0.664596558,
113.9142914,112.6963654,-1.217926025,1.217926025,
113.6172256,112.2802429,-1.336982727,1.336982727,
113.6172256,112.0555267,-1.561698914,1.561698914,
113.1334076,111.6056442,-1.527763367,1.527763367,
113.1334076,111.7645721,-1.368835449,1.368835449,
112.6663589,111.053772,-1.612586975,1.612586975,
112.6663589,111.1756897,-1.49066925,1.49066925,
112.1597214,110.1639252,-1.995796204,1.995796204,
112.1597214,110.2094574,-1.950263977,1.950263977,
111.5779953,110.2641144,-1.31388092,1.31388092,
111.5779953,108.7690048,-2.808990479,2.808990479,
110.8917847,108.9494095,-1.942375183,1.942375183,
110.8917847,107.0960693,-3.795715332,3.795715332,
110.1048889,107.3382339,-2.766654968,2.766654968,
110.1048889,107.0366745,-3.068214417,3.068214417,
109.0619659,105.9931793,-3.068786621,3.068786621,
109.0619659,105.5541,-3.507865906,3.507865906,
108.1697998,105.7025452,-2.467254639,2.467254639,
108.1697998,105.2326508,-2.937149048,2.937149048,
107.1985321,103.7431793,-3.455352783,3.455352783,
106.1495209,103.3425598,-2.80696106,2.80696106,
106.1495209,102.0899429,-4.059577942,4.059577942,
105.1745377,102.3775253,-2.797012329,2.797012329,
105.1745377,101.747261,-3.427276611,3.427276611,
104.1073074,101.943512,-2.163795471,2.163795471,
104.1073074,101.9196243,-2.187683105,2.187683105,
103.3216629,102.9356842,-0.385978699,0.385978699,
102.9669113,102.7481537,-0.218757629,0.218757629,
102.9669113,103.1678543,0.200942993,0.200942993,
102.9149399,103.2810898,0.366149902,0.366149902,
103.0202408,103.0754547,0.055213928,0.055213928,
103.0202408,103.0239639,0.003723145,0.003723145,
102.9776306,102.843277,-0.134353638,0.134353638,
102.9776306,102.61409,-0.363540649,0.363540649,
102.9634933,102.6555252,-0.30796814,0.30796814,
102.9634933,102.6832123,-0.280281067,0.280281067,
102.8326492,102.595459,-0.237190247,0.237190247,
102.8326492,102.677063,-0.155586243,0.155586243,
102.7616043,102.8477097,0.086105347,0.086105347,
102.7367325,102.9710312,0.234298706,0.234298706,
102.7367325,103.0607758,0.324043274,0.324043274,
102.8280487,103.0769653,0.248916626,0.248916626,
102.9517365,102.9867935,0.035057068,0.035057068,
102.973114,102.9515915,-0.021522522,0.021522522,
102.973114,102.9538956,-0.019218445,0.019218445,
102.9735184,102.7606735,-0.212844849,0.212844849,
102.9318237,102.4401093,-0.491714478,0.491714478,
102.8098145,102.3380203,-0.471794128,0.471794128,
102.8098145,101.9517441,-0.858070374,0.858070374,
102.6133499,101.4459305,-1.167419434,1.167419434,
102.3574677,101.5527649,-0.804702759,0.804702759,
102.3574677,101.4321365,-0.925331116,0.925331116,
102.0307083,101.6896362,-0.341072083,0.341072083,
101.8461227,102.2053757,0.35925293,0.35925293,
101.8461227,102.5503082,0.704185486,0.704185486,
101.9115753,102.7862854,0.874710083,0.874710083,
102.1769409,103.3623123,1.185371399,1.185371399,
102.1769409,103.3079987,1.131057739,1.131057739,
102.5404968,103.1312866,0.590789795,0.590789795,
102.8097839,102.7500916,-0.059692383,0.059692383,
102.8533936,102.7642593,-0.089134216,0.089134216,
102.8533936,102.1667328,-0.686660767,0.686660767,
102.8097534,101.9419022,-0.867851257,0.867851257,
102.5317078,101.7271042,-0.804603577,0.804603577,
102.5317078,101.5405807,-0.991127014,0.991127014,
102.2292404,101.5282669,-0.700973511,0.700973511,
102.2292404,101.7807236,-0.448516846,0.448516846,
101.9825745,101.803154,-0.179420471,0.179420471,
101.9825745,101.7724457,-0.210128784,0.210128784,
101.905777,101.8051453,-0.100631714,0.100631714,
101.905777,101.8098068,-0.095970154,0.095970154,
101.8496323,101.7968292,-0.05280304,0.05280304,
101.8358231,101.7677078,-0.068115234,0.068115234,
101.8358231,101.7459412,-0.089881897,0.089881897,
101.8238449,101.7768097,-0.047035217,0.047035217,
101.7787399,101.8336029,0.054862976,0.054862976,
101.7787399,102.0597839,0.281044006,0.281044006,
101.8256912,102.7291336,0.903442383,0.903442383,
101.8256912,102.885025,1.059333801,1.059333801,
102.0753784,102.8066177,0.731239319,0.731239319,
102.3712387,103.1531296,0.781890869,0.781890869,
102.3712387,103.0789413,0.707702637,0.707702637,
102.6080551,102.9865112,0.378456116,0.378456116,
102.6080551,103.1406937,0.53263855,0.53263855,
102.7853546,103.2248306,0.439476013,0.439476013,
102.7853546,104.4774857,1.692131042,1.692131042,
103.0737762,104.6428604,1.569084167,1.569084167,
103.0737762,104.8846512,1.810874939,1.810874939,
103.6043701,104.9001312,1.295761108,1.295761108,
104.069397,106.5405731,2.471176147,2.471176147,
104.069397,106.9752502,2.905853271,2.905853271,
104.885849,106.5862427,1.700393677,1.700393677,
104.885849,106.9567261,2.070877075,2.070877075,
105.6278992,108.2374649,2.609565735,2.609565735,
105.6278992,108.4251022,2.797203064,2.797203064,
106.2547226,107.9999161,1.745193481,1.745193481,
106.9757919,107.9525146,0.976722717,0.976722717,
106.9757919,107.0497971,0.074005127,0.074005127,
107.2866898,106.1969299,-1.089759827,1.089759827,
106.9856949,105.5305176,-1.455177307,1.455177307,
106.9856949,104.7248764,-2.260818481,2.260818481,
106.4779587,102.2683411,-4.209617615,4.209617615,
106.4779587,101.60746,-4.870498657,4.870498657,
105.5458298,101.7172318,-3.828598022,3.828598022,
105.5458298,101.2734375,-4.272392273,4.272392273,
104.1212463,101.5262985,-2.594947815,2.594947815,
103.0633011,98.3483429,-4.714958191,4.714958191,
103.0633011,97.58526611,-5.478034973,5.478034973,
101.3069916,98.07611084,-3.230880737,3.230880737,
99.89993286,93.93522644,-5.964706421,5.964706421,
99.89993286,94.41899109,-5.480941772,5.480941772,
98.32806396,94.92842102,-3.399642944,3.399642944,
96.92137146,94.26022339,-2.661148071,2.661148071,
96.92137146,91.83699799,-5.084373474,5.084373474,
95.50118256,91.46442413,-4.036758423,4.036758423,
95.50118256,92.09251404,-3.408668518,3.408668518,
94.18708038,93.07019043,-1.116889954,1.116889954,
93.45049286,92.47572327,-0.974769592,0.974769592,
93.45049286,93.51373291,0.063240051,0.063240051,
93.23471069,94.27949524,1.044784546,1.044784546,
93.50322723,96.06280518,2.559577942,2.559577942,
93.50322723,96.52892303,3.025695801,3.025695801,
94.45450592,96.07712555,1.622619629,1.622619629,
94.45450592,95.08308411,0.628578186,0.628578186,
95.20989227,94.00084686,-1.20904541,1.20904541,
95.12702179,93.80363464,-1.323387146,1.323387146,
95.12702179,93.75642395,-1.370597839,1.370597839,
94.7348175,93.81085205,-0.923965454,0.923965454,
94.7348175,93.89022827,-0.844589233,0.844589233,
94.36141968,94.22003937,-0.14138031,0.14138031,
94.36141968,94.06513977,-0.296279907,0.296279907,
94.2583313,93.58875275,-0.669578552,0.669578552,
